"gameId","playId","quarter","specialTeamsPlayType","specialTeamsResult","kickerId","yardlineNumber","gameClock","preSnapHomeScore","preSnapVisitorScore","kickLength","absoluteYardlineNumber"
2020101109,3608,4,"Field Goal","Kick Attempt Good",46298,13,"08:45:00",17,37,31,97
2020101109,3800,4,"Field Goal","Kick Attempt Good",46298,31,"05:57:00",17,40,49,79
2020101110,318,1,"Field Goal","Kick Attempt Good",41688,6,"10:27:00",0,0,24,104
2020101110,580,1,"Extra Point","Kick Attempt Good",52751,15,"06:00:00",3,6,NA,25
2020101110,972,2,"Extra Point","Kick Attempt Good",41688,15,"14:06:00",9,7,NA,25
2020101110,1175,2,"Field Goal","Kick Attempt Good",52751,14,"10:18:00",10,7,32,96
2020101110,1473,2,"Extra Point","Kick Attempt Good",41688,15,"05:58:00",16,10,NA,25
2020101110,1962,2,"Field Goal","Kick Attempt Good",41688,18,"00:17:00",17,10,36,28
2020101110,2249,3,"Extra Point","Kick Attempt Good",52751,15,"12:00:00",27,16,NA,25
2020101110,2642,3,"Field Goal","Kick Attempt Good",52751,19,"04:02:00",27,17,37,29
2020101110,3645,4,"Field Goal","Kick Attempt Good",52751,7,"02:54:00",29,20,25,103
2020101110,3919,4,"Field Goal","Kick Attempt Good",41688,28,"00:25:00",29,23,46,38
2020101111,313,1,"Field Goal","Kick Attempt Good",38701,6,"11:23:00",0,0,24,16
2020101111,600,1,"Extra Point","Kick Attempt Good",35102,15,"06:53:00",3,6,NA,95
2020101111,708,1,"Extra Point","Kick Attempt Good",35102,15,"05:48:00",3,13,NA,95
2020101111,1090,2,"Field Goal","Kick Attempt Good",35102,37,"13:35:00",3,14,55,47
2020101111,1517,2,"Extra Point","Kick Attempt Good",38701,15,"06:31:00",9,17,NA,95
2020101111,1651,2,"Extra Point","Kick Attempt Good",38701,15,"05:00:00",16,17,NA,95
2020101111,1954,2,"Field Goal","Kick Attempt Good",35102,32,"00:56:00",17,17,50,42
2020101111,2164,2,"Extra Point","Kick Attempt Good",38701,15,"00:16:00",23,20,NA,95
2020101111,2932,3,"Extra Point","Kick Attempt Good",38701,15,"05:03:00",30,23,NA,95
2020101111,3889,4,"Field Goal","Kick Attempt Good",38701,22,"02:00:00",31,34,40,32
2020101112,342,1,"Extra Point","Kick Attempt Good",38134,15,"08:48:00",0,6,NA,25
2020101112,2119,3,"Extra Point","Kick Attempt Good",41175,15,"09:55:00",6,13,NA,95
2020101112,2350,3,"Extra Point","Kick Attempt Good",41175,15,"08:19:00",13,13,NA,95
2020101200,498,1,"Extra Point","Kick Attempt No Good",46342,15,"06:26:00",0,6,NA,95
2020101200,895,1,"Field Goal","Kick Attempt Good",43689,30,"00:01:00",0,6,48,40
2020101200,1172,2,"Extra Point","Kick Attempt Good",46342,15,"11:01:00",3,12,NA,25
2020101200,1611,2,"Extra Point","Kick Attempt Good",46342,15,"04:25:00",3,19,NA,25
2020101200,2187,2,"Extra Point","Kick Attempt Good",43689,15,"00:14:00",9,20,NA,95
2020101200,2793,3,"Field Goal","Kick Attempt Good",43689,35,"04:57:00",10,20,53,45
2020101200,3360,4,"Extra Point","Kick Attempt Good",43689,15,"11:21:00",19,20,NA,95
2020101200,3837,4,"Extra Point","Kick Attempt Good",46342,15,"03:40:00",20,26,NA,25
2020101200,4132,4,"Extra Point","Kick Attempt Good",43689,15,"00:52:00",26,27,NA,95
2020101200,4410,4,"Field Goal","Kick Attempt No Good",46342,32,"00:05:00",27,27,50,42
2020101200,4718,5,"Field Goal","Kick Attempt Good",43689,18,"05:11:00",27,27,36,92
2020101300,179,1,"Extra Point","Kick Attempt Good",30932,15,"12:45:00",6,0,NA,95
2020101300,633,1,"Extra Point","Kick Attempt Good",52596,15,"06:02:00",7,6,NA,25
2020101300,1116,2,"Extra Point","Kick Attempt Good",30932,15,"13:54:00",13,7,NA,25
2020101300,1368,2,"Field Goal","Kick Attempt Good",52596,25,"08:38:00",14,7,43,85
2020101300,2296,2,"Extra Point","Kick Attempt Good",30932,15,"00:16:00",20,10,NA,25
2020101300,3100,3,"Extra Point","Kick Attempt Good",30932,15,"01:49:00",27,10,NA,95
2020101300,4174,4,"Extra Point","Kick Attempt Good",30932,15,"01:59:00",41,16,NA,25
2020101800,285,1,"Extra Point","Kick Attempt Good",41991,15,"11:40:00",0,6,NA,95
2020101800,632,1,"Field Goal","Kick Attempt Good",48337,3,"05:11:00",0,7,21,13
2020101800,1221,2,"Field Goal","Kick Attempt Good",41991,13,"08:12:00",3,7,31,23
2020101800,1651,2,"Field Goal","Kick Attempt Good",48337,2,"02:03:00",3,10,20,108
2020101800,1930,2,"Field Goal","Kick Attempt Good",41991,37,"00:07:00",6,10,55,47
2020101800,2538,3,"Field Goal","Kick Attempt No Good",48337,36,"06:19:00",6,13,54,74
2020101800,2831,3,"Extra Point","Kick Attempt Good",41991,15,"01:44:00",6,19,NA,25
2020101800,3208,4,"Extra Point","Kick Attempt Good",48337,15,"13:11:00",12,20,NA,25
2020101800,3454,4,"Field Goal","Kick Attempt Good",41991,13,"09:23:00",13,20,31,97
2020101800,3591,4,"Field Goal","Kick Attempt Good",48337,30,"07:51:00",13,23,48,40
2020101801,303,1,"Extra Point","Kick Attempt Good",38691,15,"11:17:00",0,6,NA,95
2020101801,706,1,"Extra Point","Kick Attempt Good",38691,15,"03:18:00",0,13,NA,95
2020101801,988,2,"Extra Point","Kick Attempt Good",38691,15,"14:56:00",0,20,NA,25
2020101801,1226,2,"Extra Point","Kick Attempt Good",52751,15,"12:18:00",6,21,NA,95
2020101801,1468,2,"Field Goal","Kick Attempt Good",38691,29,"08:09:00",7,21,47,39
2020101801,1745,2,"Extra Point","Kick Attempt Good",52751,15,"04:38:00",13,24,NA,95
2020101801,2178,2,"Extra Point","Kick Attempt Good",52751,15,"00:15:00",20,24,NA,95
2020101801,2949,3,"Field Goal","Kick Attempt Good",38691,37,"03:37:00",21,24,55,73
2020101801,3194,4,"Extra Point","Kick Attempt Good",52751,15,"14:55:00",27,27,NA,95
2020101801,3625,4,"Field Goal","Kick Attempt No Good",38691,30,"08:06:00",28,27,48,40
2020101801,3860,4,"Field Goal","Kick Attempt Good",52751,22,"04:07:00",28,27,40,88
2020101802,421,1,"Extra Point","Kick Attempt Good",31446,15,"07:37:00",0,6,NA,95
2020101802,722,1,"Field Goal","Kick Attempt Good",43902,13,"01:54:00",0,7,31,23
2020101802,900,2,"Extra Point","Kick Attempt Good",31446,15,"13:41:00",3,13,NA,25
2020101802,1332,2,"Field Goal","Kick Attempt No Good",43902,14,"08:07:00",3,14,32,96
2020101802,1647,2,"Field Goal","Kick Attempt Good",31446,13,"01:57:00",3,14,31,23
2020101802,2546,3,"Extra Point","Kick Attempt Good",31446,10,"07:44:00",3,23,NA,20
2020101802,2842,3,"Extra Point","Kick Attempt Good",43902,15,"03:31:00",9,24,NA,95
2020101802,3143,4,"Extra Point","Kick Attempt Good",31446,15,"13:32:00",10,30,NA,95
2020101802,3446,4,"Field Goal","Kick Attempt Good",31446,23,"08:16:00",10,31,41,87
2020101803,206,1,"Extra Point","Kick Attempt Good",45576,15,"12:02:00",0,6,NA,95
2020101803,1582,2,"Extra Point","Kick Attempt Good",45576,15,"01:54:00",0,16,NA,25
2020101803,2010,2,"Field Goal","Kick Attempt Good",45576,2,"00:05:00",0,17,21,12
2020101803,3520,4,"Field Goal","Kick Attempt Good",45576,25,"07:12:00",7,30,43,85
2020101804,583,1,"Field Goal","Kick Attempt Good",35102,15,"03:27:00",0,0,33,95
2020101804,1040,2,"Field Goal","Kick Attempt Good",40125,17,"10:53:00",10,0,35,93
2020101804,1251,2,"Field Goal","Kick Attempt Good",35102,2,"06:18:00",10,3,20,12
2020101804,1720,2,"Extra Point","Kick Attempt Good",40125,15,"00:13:00",13,9,NA,95
2020101804,2903,4,"Field Goal","Kick Attempt Good",40125,10,"08:59:00",13,10,28,20
2020101804,3268,4,"Extra Point","Kick Attempt Good",35102,15,"03:29:00",19,13,NA,95
2020101805,369,1,"Extra Point","Kick Attempt Good",39470,15,"08:02:00",0,6,NA,25
2020101805,991,1,"Extra Point","Kick Attempt Good",39470,15,"00:31:00",0,13,NA,25
2020101805,1242,2,"Field Goal","Kick Attempt Good",39470,27,"12:12:00",0,14,46,83
2020101805,2208,2,"Field Goal","Kick Attempt No Good",44966,34,"00:00:00",0,17,52,44
2020101805,2807,3,"Extra Point","Kick Attempt Good",39470,15,"04:25:00",6,23,NA,95
2020101805,3555,4,"Field Goal","Kick Attempt Good",39470,37,"10:06:00",14,24,55,47
2020101805,3796,4,"Field Goal","Kick Attempt Good",39470,28,"07:17:00",14,27,46,38
2020101806,285,1,"Field Goal","Kick Attempt Good",41953,17,"10:38:00",0,0,35,93
2020101806,395,1,"Extra Point","Kick Attempt Good",41953,15,"08:58:00",9,0,NA,95
2020101806,1173,2,"Extra Point","Kick Attempt Good",41953,15,"10:28:00",16,0,NA,25
2020101806,1481,2,"Extra Point","Kick Attempt Good",41953,15,"05:43:00",23,0,NA,25
2020101806,1818,2,"Extra Point","Kick Attempt Good",41688,15,"01:01:00",24,6,NA,95
2020101806,2914,3,"Extra Point","Kick Attempt Good",41953,15,"00:52:00",30,7,NA,95
2020101807,926,1,"Extra Point","Kick Attempt Good",30932,15,"00:12:00",13,0,NA,95
2020101807,1299,2,"Extra Point","Kick Attempt Good",43846,15,"08:56:00",14,6,NA,95
2020101807,1621,2,"Extra Point","Kick Attempt Good",30932,15,"03:34:00",20,7,NA,25
2020101807,2002,2,"Field Goal","Kick Attempt Good",43846,20,"00:03:00",21,7,38,90
2020101807,2386,3,"Field Goal","Blocked Kick Attempt",30932,9,"08:57:00",21,10,NA,101
2020101807,2563,3,"Extra Point","Kick Attempt Good",43846,15,"06:15:00",21,16,NA,25
2020101807,2750,3,"Extra Point","Kick Attempt No Good",43846,15,"04:35:00",21,23,NA,25
2020101807,3071,4,"Field Goal","Kick Attempt No Good",30932,19,"14:18:00",21,23,37,29
2020101807,3378,4,"Extra Point","Kick Attempt Good",43846,15,"08:37:00",29,29,NA,95
2020101807,4204,4,"Extra Point","Kick Attempt Good",30932,15,"00:04:00",35,36,NA,25
2020101810,297,1,"Field Goal","Kick Attempt Good",32386,21,"10:31:00",0,0,39,31
2020101810,727,1,"Extra Point","Kick Attempt Good",32386,15,"00:48:00",0,9,NA,25
2020101810,1039,2,"Extra Point","Kick Attempt Good",34707,15,"12:42:00",6,10,NA,25
2020101811,213,1,"Extra Point","Kick Attempt Good",30403,15,"11:39:00",6,0,NA,95
2020101811,1359,2,"Extra Point","Blocked Kick Attempt",52656,15,"09:03:00",14,6,NA,95
2020101811,1809,2,"Extra Point","Kick Attempt Good",30403,15,"01:47:00",20,6,NA,25
2020101811,2413,3,"Field Goal","Kick Attempt Good",52656,23,"12:11:00",21,6,42,33
2020101812,177,1,"Field Goal","Kick Attempt Good",40276,27,"13:07:00",0,0,45,37
2020101812,413,1,"Field Goal","Kick Attempt Good",40276,25,"08:10:00",0,3,44,35
2020101812,942,2,"Field Goal","Kick Attempt Good",40276,8,"12:17:00",0,6,27,102
2020101812,1261,2,"Field Goal","Kick Attempt Good",32371,22,"05:24:00",0,9,41,32
2020101812,1592,2,"Field Goal","Kick Attempt Good",40276,34,"00:24:00",3,9,52,76
2020101812,2119,3,"Field Goal","Kick Attempt Good",40276,2,"03:34:00",3,12,20,108
2020101812,2324,3,"Field Goal","Kick Attempt Good",40276,36,"00:42:00",3,15,54,74
2020101812,3191,4,"Field Goal","Kick Attempt Good",32371,20,"03:27:00",9,18,38,90
2020101813,528,1,"Extra Point","Kick Attempt Good",46298,15,"06:55:00",6,0,NA,25
2020101813,1113,2,"Extra Point","Kick Attempt Good",46298,15,"11:16:00",13,0,NA,95
2020101813,1733,2,"Extra Point","Kick Attempt Good",46298,15,"01:53:00",20,0,NA,95
2020101813,2768,3,"Field Goal","Kick Attempt Good",46298,7,"03:54:00",21,0,24,17
2020101813,2928,3,"Field Goal","Kick Attempt No Good",44240,37,"01:10:00",24,0,55,73
2020101900,1274,2,"Extra Point","Kick Attempt Good",45037,15,"12:58:00",0,6,NA,25
2020101900,1506,2,"Extra Point","Kick Attempt Good",45037,15,"10:31:00",0,13,NA,25
2020101900,1841,2,"Extra Point","Kick Attempt Good",45037,15,"04:43:00",0,20,NA,25
2020101900,2248,2,"Field Goal","Kick Attempt Good",38701,16,"00:13:00",0,21,34,94
2020101900,2704,3,"Extra Point","Kick Attempt Good",45037,15,"07:53:00",3,27,NA,95
2020101900,2951,3,"Field Goal","Kick Attempt No Good",38701,40,"05:48:00",3,28,58,50
2020101900,3633,4,"Field Goal","Kick Attempt Good",45037,8,"08:58:00",3,28,26,18
2020101900,4255,4,"Extra Point","Kick Attempt Good",38701,15,"02:48:00",9,31,NA,95
2020101901,604,1,"Field Goal","Kick Attempt Good",52596,30,"05:47:00",0,0,48,40
2020101901,801,1,"Extra Point","Kick Attempt Good",45046,15,"03:05:00",3,6,NA,95
2020101901,1209,2,"Extra Point","Kick Attempt Good",52596,15,"11:22:00",9,7,NA,95
2020101901,1547,2,"Extra Point","Kick Attempt No Good",45046,15,"04:56:00",10,13,NA,25
2020101901,2058,2,"Field Goal","Kick Attempt No Good",52596,34,"00:01:00",10,13,52,76
2020101901,2772,3,"Extra Point","Kick Attempt Good",45046,15,"01:18:00",10,19,NA,25
2020101901,3437,4,"Extra Point","Kick Attempt Good",52596,15,"06:34:00",16,23,NA,25
2020102200,385,1,"Extra Point","Kick Attempt Good",44966,15,"08:45:00",6,0,NA,25
2020102200,725,1,"Extra Point","Kick Attempt Good",35102,15,"04:13:00",7,6,NA,95
2020102200,2691,3,"Extra Point","Kick Attempt Good",35102,15,"06:45:00",10,13,NA,95
2020102200,3511,4,"Extra Point","Kick Attempt Good",35102,15,"06:17:00",10,20,NA,25
2020102500,655,1,"Extra Point","Kick Attempt Good",31446,15,"04:16:00",0,6,NA,95
2020102500,1421,2,"Extra Point","Kick Attempt Good",45576,15,"10:55:00",6,7,NA,95
2020102500,2048,2,"Extra Point","Kick Attempt Good",45576,15,"00:29:00",13,7,NA,95
2020102500,2230,2,"Field Goal","Kick Attempt Good",31446,32,"00:03:00",14,7,50,42
2020102500,2548,3,"Field Goal","Kick Attempt Good",31446,33,"07:40:00",14,10,51,77
2020102500,3532,4,"Field Goal","Kick Attempt No Good",31446,27,"07:37:00",14,13,46,37
2020102500,3713,4,"Field Goal","Kick Attempt Good",31446,31,"03:21:00",14,13,49,41
2020102500,4362,4,"Extra Point","Kick Attempt Good",31446,30,"00:00:00",22,22,NA,40
2020102502,974,1,"Field Goal","Kick Attempt Good",41688,25,"01:25:00",7,0,43,85
2020102502,1276,2,"Field Goal","Kick Attempt Good",38691,19,"11:14:00",7,3,37,91
2020102502,1613,2,"Extra Point","Kick Attempt Good",41688,15,"03:39:00",10,9,NA,25
2020102502,1968,2,"Extra Point","Kick Attempt Good",38691,15,"00:15:00",16,10,NA,95
2020102502,2259,3,"Extra Point","Kick Attempt Good",41688,15,"09:32:00",17,16,NA,25
2020102502,2657,3,"Field Goal","Kick Attempt Good",38691,4,"02:52:00",17,17,23,106
2020102502,2949,4,"Extra Point","Kick Attempt Good",41688,15,"13:13:00",20,23,NA,95
2020102502,3345,4,"Extra Point","Kick Attempt Good",38691,15,"08:45:00",26,24,NA,25
2020102502,3581,4,"Extra Point","Kick Attempt Good",41688,15,"04:53:00",27,30,NA,95
2020102502,3970,4,"Extra Point","Kick Attempt Good",38691,15,"01:06:00",33,31,NA,25
2020102502,4166,4,"Extra Point","Kick Attempt No Good",41688,15,"00:11:00",34,37,NA,95
2020102503,331,1,"Extra Point","Kick Attempt Good",32386,15,"09:21:00",0,6,NA,25
2020102503,990,2,"Extra Point","Kick Attempt Good",32386,15,"13:33:00",0,13,NA,95
2020102503,1588,2,"Field Goal","Kick Attempt No Good",43846,22,"02:41:00",0,14,41,32
2020102503,1876,2,"Extra Point","Kick Attempt Good",32386,15,"00:14:00",0,20,NA,95
2020102503,2570,3,"Extra Point","Kick Attempt Good",32386,15,"04:44:00",7,27,NA,25
2020102503,2953,4,"Field Goal","Kick Attempt Good",43846,20,"14:16:00",7,28,38,30
2020102503,3264,4,"Field Goal","Kick Attempt Good",43846,11,"09:59:00",10,28,29,21
2020102503,3719,4,"Extra Point","Kick Attempt Good",32386,15,"03:40:00",13,34,NA,95
2020102503,3982,4,"Extra Point","Kick Attempt Good",43846,15,"01:33:00",19,35,NA,25
2020102505,671,1,"Field Goal","Kick Attempt Good",48337,25,"01:59:00",7,0,43,35
2020102505,971,2,"Extra Point","Kick Attempt Good",43689,15,"12:13:00",13,3,NA,25
2020102505,1088,2,"Extra Point","Kick Attempt Good",48337,15,"10:56:00",14,9,NA,95
2020102505,1652,2,"Extra Point","Kick Attempt Good",48337,15,"01:37:00",14,16,NA,95
2020102505,1939,2,"Extra Point","Kick Attempt Good",43689,15,"00:02:00",20,17,NA,25
2020102505,2642,3,"Field Goal","Kick Attempt Good",43689,23,"04:28:00",21,17,41,87
2020102505,2899,3,"Extra Point","Kick Attempt Good",48337,15,"00:08:00",24,23,NA,25
2020102505,3293,4,"Field Goal","Kick Attempt Good",43689,25,"07:59:00",24,24,43,35
2020102505,3610,4,"Field Goal","Kick Attempt No Good",48337,47,"02:00:00",27,24,65,63
2020102506,318,1,"Field Goal","Kick Attempt Good",42112,11,"08:50:00",0,0,29,21
2020102506,493,1,"Field Goal","Kick Attempt No Good",52596,27,"06:15:00",3,0,45,83
2020102506,1417,2,"Extra Point","Kick Attempt Good",42112,15,"07:22:00",9,0,NA,95
2020102506,1682,2,"Field Goal","Kick Attempt Good",52596,35,"02:47:00",10,0,53,45
2020102506,2076,2,"Field Goal","Kick Attempt Good",52596,30,"00:02:00",10,3,48,40
2020102506,2338,3,"Field Goal","Kick Attempt Good",52596,28,"10:39:00",10,6,46,82
2020102506,2898,3,"Field Goal","Kick Attempt Good",52596,19,"01:42:00",10,9,37,91
2020102506,3204,4,"Field Goal","Kick Attempt No Good",52596,19,"12:23:00",10,12,37,29
2020102506,3555,4,"Field Goal","Kick Attempt Good",52596,11,"06:04:00",10,12,29,21
2020102506,3900,4,"Field Goal","Kick Attempt Good",52596,22,"02:00:00",10,15,40,32
2020102507,723,1,"Extra Point","Kick Attempt Good",40125,15,"03:48:00",8,0,NA,25
2020102507,852,1,"Field Goal","Kick Attempt Good",38701,27,"01:58:00",9,0,45,83
2020102507,1820,2,"Extra Point","Kick Attempt Good",40125,15,"03:08:00",21,3,NA,95
2020102507,3186,4,"Field Goal","Kick Attempt Good",40125,12,"13:27:00",22,3,30,22
2020102507,3628,4,"Field Goal","Kick Attempt No Good",40125,26,"04:44:00",25,3,44,36
2020102508,208,1,"Extra Point","Kick Attempt Good",41175,15,"11:59:00",0,6,NA,25
2020102508,635,1,"Field Goal","Kick Attempt Good",41175,23,"06:39:00",0,7,41,33
2020102508,937,1,"Extra Point","Kick Attempt Good",45037,15,"02:39:00",6,10,NA,95
2020102508,1824,2,"Extra Point","Kick Attempt Good",41175,15,"04:04:00",7,19,NA,95
2020102508,2025,2,"Extra Point","Kick Attempt Good",45037,15,"01:14:00",13,20,NA,25
2020102508,2182,2,"Extra Point","Kick Attempt Good",41175,15,"00:43:00",14,26,NA,95
2020102508,2417,2,"Field Goal","Kick Attempt Good",45037,31,"00:04:00",14,27,49,41
2020102508,3144,3,"Extra Point","Kick Attempt Good",45037,15,"02:59:00",23,27,NA,25
2020102508,3831,4,"Extra Point","Kick Attempt Good",41175,15,"06:44:00",24,33,NA,25
2020102508,4310,4,"Extra Point","Kick Attempt Good",45037,15,"02:28:00",30,34,NA,95
2020102508,4708,4,"Field Goal","Kick Attempt Good",45037,26,"00:02:00",31,34,44,84
2020102508,5101,5,"Field Goal","Kick Attempt No Good",45037,23,"02:47:00",34,34,41,87
2020102508,5483,5,"Field Goal","Kick Attempt Good",45037,30,"00:20:00",34,34,48,80
2020102509,365,1,"Extra Point","Kick Attempt Good",45046,15,"09:08:00",0,6,NA,95
2020102509,641,1,"Extra Point","Kick Attempt No Good",40276,15,"06:04:00",6,7,NA,25
2020102509,802,1,"Field Goal","Kick Attempt Good",45046,22,"02:09:00",6,7,40,88
2020102509,1313,2,"Extra Point","Kick Attempt Good",45046,15,"09:18:00",6,16,NA,25
2020102509,1477,2,"Field Goal","Kick Attempt Good",40276,25,"05:54:00",6,17,43,85
2020102509,1519,2,"Extra Point","Kick Attempt Good",45046,15,"05:35:00",9,23,NA,25
2020102509,2360,3,"Field Goal","Kick Attempt Good",45046,13,"10:25:00",9,24,31,23
2020102509,2796,3,"Field Goal","Kick Attempt Good",45046,8,"02:03:00",9,27,26,18
2020102509,3130,4,"Extra Point","Kick Attempt Good",45046,15,"11:15:00",9,36,NA,95
2020102509,3405,4,"Extra Point","Kick Attempt Good",40276,15,"06:54:00",15,37,NA,25
2020102509,3612,4,"Extra Point","Kick Attempt No Good",45046,15,"02:58:00",16,43,NA,95
2020102510,267,1,"Extra Point","Kick Attempt Good",30403,15,"09:56:00",0,6,NA,25
2020102510,840,2,"Field Goal","Kick Attempt Good",32371,22,"15:00:00",0,7,40,32
2020102510,1147,2,"Field Goal","Kick Attempt Good",30403,23,"09:05:00",3,7,41,87
2020102510,1330,2,"Extra Point","Blocked Kick Attempt",30403,15,"06:23:00",3,16,NA,95
2020102510,1705,2,"Extra Point","Kick Attempt Good",30403,15,"00:59:00",3,22,NA,95
2020102510,2333,3,"Extra Point","Kick Attempt Good",30403,15,"07:32:00",6,29,NA,25
2020102510,2767,4,"Field Goal","Kick Attempt Good",30403,14,"13:31:00",6,30,32,96
2020102511,283,1,"Extra Point","Kick Attempt Good",46236,15,"09:55:00",6,0,NA,95
2020102511,576,1,"Extra Point","Kick Attempt Good",34707,15,"05:37:00",7,6,NA,25
2020102511,946,2,"Field Goal","Kick Attempt Good",46236,24,"14:56:00",7,7,42,34
2020102511,1512,2,"Extra Point","Kick Attempt Good",34707,15,"04:21:00",10,13,NA,95
2020102511,2080,2,"Extra Point","Kick Attempt Good",34707,15,"00:17:00",10,20,NA,95
2020102511,2592,3,"Field Goal","Kick Attempt Good",34707,10,"08:20:00",10,21,29,100
2020102511,2859,3,"Extra Point","Kick Attempt Good",46236,15,"04:15:00",16,24,NA,25
2020102511,3263,4,"Field Goal","Kick Attempt Good",46236,17,"12:48:00",17,24,36,93
2020102511,3586,4,"Extra Point","Kick Attempt Good",34707,15,"07:22:00",20,30,NA,25
2020102511,3687,4,"Extra Point","Kick Attempt Good",34707,15,"06:40:00",20,37,NA,25
2020102511,4023,4,"Extra Point","Kick Attempt Good",34707,15,"03:08:00",20,44,NA,25
2020102512,537,1,"Extra Point","Kick Attempt Good",41953,15,"05:42:00",0,6,NA,25
2020102512,1036,2,"Extra Point","Kick Attempt Good",41953,15,"12:16:00",0,13,NA,95
2020102512,1356,2,"Extra Point","Kick Attempt Good",30932,15,"05:26:00",6,14,NA,25
2020102512,1557,2,"Field Goal","Kick Attempt Good",41953,20,"02:54:00",7,14,38,90
2020102512,1811,2,"Extra Point","Kick Attempt Good",41953,15,"00:52:00",7,23,NA,95
2020102512,2411,3,"Field Goal","Kick Attempt Good",41953,12,"10:29:00",7,24,30,22
2020102512,2491,3,"Extra Point","Kick Attempt Good",30932,15,"09:36:00",13,27,NA,95
2020102512,2863,3,"Field Goal","Kick Attempt Good",30932,33,"03:00:00",14,27,51,77
2020102512,3394,4,"Extra Point","Kick Attempt Good",30932,15,"10:13:00",23,27,NA,25
2020102512,4217,4,"Field Goal","Kick Attempt No Good",30932,28,"00:19:00",24,27,45,38
2020102513,338,1,"Field Goal","Kick Attempt Good",46342,17,"10:19:00",0,0,35,93
2020102513,977,1,"Extra Point","Kick Attempt No Good",46342,15,"00:05:00",9,0,NA,95
2020102513,1263,2,"Extra Point","Kick Attempt Good",46342,15,"10:34:00",15,0,NA,25
2020102513,2304,3,"Extra Point","Kick Attempt Good",43068,15,"13:21:00",16,20,NA,95
2020102513,2490,3,"Field Goal","Kick Attempt No Good",46342,30,"10:23:00",16,21,48,40
2020102513,3088,3,"Extra Point","Kick Attempt Good",46342,15,"01:56:00",28,29,NA,25
2020102513,3256,3,"Extra Point","Kick Attempt Good",46342,15,"00:05:00",35,29,NA,25
2020102513,3758,4,"Field Goal","Kick Attempt Good",46342,17,"06:30:00",36,29,35,93
2020102600,809,1,"Extra Point","Kick Attempt Good",52656,15,"03:57:00",6,0,NA,25
2020102600,1040,2,"Field Goal","Kick Attempt Good",41991,24,"14:18:00",7,0,42,34
2020102600,1602,2,"Field Goal","Kick Attempt Good",52656,4,"04:59:00",7,3,22,106
2020102600,2537,3,"Extra Point","Kick Attempt Good",52656,15,"08:06:00",16,3,NA,95
2020102600,2969,3,"Extra Point","Kick Attempt Good",52656,15,"01:34:00",23,3,NA,95
2020102600,3258,4,"Field Goal","Blocked Kick Attempt",52656,30,"12:50:00",24,3,NA,40
2020102600,3559,4,"Extra Point","Kick Attempt Good",41991,15,"07:30:00",24,9,NA,95
2020102900,225,1,"Field Goal","Kick Attempt Good",45576,3,"11:17:00",0,0,20,13
2020102900,463,1,"Extra Point","Kick Attempt Good",48337,15,"08:14:00",6,3,NA,95
2020102900,797,1,"Field Goal","Kick Attempt Good",45576,18,"02:41:00",7,3,37,28
2020102900,1135,2,"Extra Point","Kick Attempt Good",48337,15,"12:40:00",13,6,NA,25
2020102900,1453,2,"Extra Point","Kick Attempt Good",45576,15,"08:02:00",14,12,NA,95
2020102900,1931,2,"Field Goal","Kick Attempt Good",45576,18,"00:03:00",14,13,36,92
2020102900,2474,3,"Field Goal","Kick Attempt Good",45576,11,"06:27:00",14,16,29,21
2020102900,2831,3,"Field Goal","Kick Attempt Good",48337,21,"03:04:00",14,19,39,89
2020102900,3151,4,"Extra Point","Kick Attempt No Good",45576,15,"11:01:00",17,25,NA,95
2020110100,511,1,"Extra Point","Kick Attempt Good",52596,15,"05:29:00",6,0,NA,95
2020110100,1162,2,"Field Goal","Kick Attempt Good",32371,25,"10:55:00",7,0,43,85
2020110100,1892,2,"Field Goal","Kick Attempt Good",32371,15,"00:12:00",7,3,33,95
2020110100,2101,3,"Extra Point","Kick Attempt Good",52596,15,"12:09:00",13,6,NA,95
2020110100,2878,4,"Extra Point","Kick Attempt Good",52596,15,"13:12:00",20,14,NA,25
2020110100,3077,4,"Extra Point","Kick Attempt Good",32371,15,"09:36:00",21,20,NA,95
2020110100,3326,4,"Field Goal","Kick Attempt Good",52596,10,"04:10:00",21,21,28,20
2020110101,336,1,"Field Goal","Kick Attempt Good",38691,15,"09:52:00",0,0,33,25
2020110101,888,1,"Field Goal","Kick Attempt No Good",30932,35,"00:30:00",3,0,53,75
2020110101,1214,2,"Extra Point","Kick Attempt Good",38691,15,"10:26:00",9,0,NA,95
2020110101,1496,2,"Extra Point","Kick Attempt Good",30932,15,"06:04:00",10,6,NA,25
2020110101,1847,2,"Extra Point","Kick Attempt Good",38691,15,"00:32:00",16,7,NA,95
2020110101,3094,4,"Extra Point","Kick Attempt Good",38691,15,"13:55:00",23,7,NA,95
2020110101,3346,4,"Extra Point","Kick Attempt Good",30932,15,"11:20:00",24,13,NA,25
2020110101,3547,4,"Extra Point","Kick Attempt Good",38691,15,"07:30:00",30,14,NA,95
2020110101,3784,4,"Extra Point","Non-Special Teams Result",NA,15,"05:56:00",31,20,NA,25
2020110102,273,1,"Field Goal","Kick Attempt No Good",46236,23,"10:38:00",0,0,41,33
2020110102,985,2,"Field Goal","Kick Attempt Good",41688,22,"13:39:00",0,0,41,32
2020110102,1414,2,"Field Goal","Kick Attempt Good",46236,10,"05:21:00",3,0,29,100
2020110102,1950,2,"Field Goal","Kick Attempt Good",46236,15,"00:02:00",3,3,33,95
